DateTime,Date,Station,City,State,Country,Time,Temperature(F),Dew Point(F),Humidity(%),Wind,Wind Speed(mph),Wind Gust(mph),Pressure(in),Precipitation(in),Condition
2017-01-19 11:41:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,11:41 AM,72,54,53,SSW,9,0,29.84,0.0,Fair
2017-01-19 12:49:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,12:49 PM,75,50,41,CALM,0,0,29.79,0.0,Fair
2017-01-19 13:52:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,1:52 PM,75,50,41,SW,7,0,29.74,0.0,Fair
2017-01-19 14:42:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,2:42 PM,77,41,28,SW,13,0,29.74,0.0,Fair
2017-01-19 15:40:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,3:40 PM,75,48,38,WSW,8,0,29.73,0.0,Fair
2017-01-19 16:44:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,4:44 PM,73,50,44,WSW,8,0,29.73,0.0,Fair
2017-01-19 17:50:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,5:50 PM,70,48,46,CALM,0,0,29.74,0.0,Fair
2017-01-19 18:42:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,6:42 PM,64,46,52,WSW,5,0,29.74,0.0,Fair
2017-01-19 19:40:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,7:40 PM,63,52,68,W,5,0,29.76,0.0,Fair
2017-01-19 20:40:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,61,52,72,W,6,0,29.77,0.0,Fair
2017-01-19 21:41:00,2017-1-19,MMCL,Culiacan,Sinaloa,Mexico,9:41 PM,59,52,77,CALM,0,0,29.78,0.0,Fair
2017-01-02 05:55:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,5:55 AM,55,54,94,CALM,0,0,29.78,0.0,Partly Cloudy
2017-01-02 06:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,6:40 AM,55,54,94,CALM,0,0,29.79,0.0,Fair
2017-01-02 07:41:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,7:41 AM,59,55,88,N,5,0,29.81,0.0,Fair
2017-01-02 08:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,8:40 AM,63,57,82,N,5,0,29.83,0.0,Fair
2017-01-02 09:41:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,9:41 AM,68,57,68,NW,5,0,29.85,0.0,Fair
2017-01-02 10:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,10:40 AM,73,57,57,CALM,0,0,29.85,0.0,Fair
2017-01-02 11:42:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,11:42 AM,77,57,50,CALM,0,0,29.82,0.0,Fair
2017-01-02 12:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,12:40 PM,79,57,47,CALM,0,0,29.81,0.0,Mostly Cloudy
2017-01-02 13:41:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,1:41 PM,79,55,44,CALM,0,0,29.78,0.0,Mostly Cloudy
2017-01-02 14:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,2:40 PM,79,55,44,SW,5,0,29.78,0.0,Partly Cloudy
2017-01-02 15:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,3:40 PM,81,54,39,WSW,5,0,29.76,0.0,Partly Cloudy
2017-01-02 16:50:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,4:50 PM,77,54,44,WSW,5,0,29.77,0.0,Partly Cloudy
2017-01-02 17:49:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,5:49 PM,72,54,53,WSW,5,0,29.8,0.0,Partly Cloudy
2017-01-02 18:41:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,6:41 PM,68,54,60,WSW,7,0,29.82,0.0,Partly Cloudy
2017-01-02 19:41:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,7:41 PM,66,54,64,W,7,0,29.83,0.0,Partly Cloudy
2017-01-02 20:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,63,55,77,CALM,0,0,29.84,0.0,Fair
2017-01-02 21:40:00,2017-1-2,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,63,54,72,CALM,0,0,29.85,0.0,Fair
2017-01-20 06:15:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,6:15 AM,52,46,82,CALM,0,0,29.74,0.0,Fair
2017-01-20 06:45:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,6:45 AM,50,46,87,WSW,3,0,29.78,0.0,Fair
2017-01-20 07:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,7:40 AM,52,48,88,CALM,0,0,29.8,0.0,Fair
2017-01-20 08:42:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,8:42 AM,55,50,82,NNE,3,0,29.82,0.0,Fair
2017-01-20 09:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,9:40 AM,63,48,59,ENE,6,0,29.83,0.0,Fair
2017-01-20 10:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,10:40 AM,68,50,52,CALM,0,0,29.83,0.0,Fair
2017-01-20 11:50:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,11:50 AM,72,46,41,CALM,0,0,29.81,0.0,Fair
2017-01-20 12:43:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,12:43 PM,73,45,36,SSE,6,0,29.78,0.0,Fair
2017-01-20 13:42:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,1:42 PM,75,43,31,WSW,9,0,29.75,0.0,Fair
2017-01-20 14:47:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,2:47 PM,75,37,25,S,7,0,29.73,0.0,Fair
2017-01-20 15:47:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,3:47 PM,75,39,27,SW,9,0,29.72,0.0,Fair
2017-01-20 16:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,75,48,38,SSW,7,0,29.71,0.0,Fair
2017-01-20 17:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,5:40 PM,70,50,49,SW,7,0,29.72,0.0,Fair
2017-01-20 18:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,6:40 PM,64,52,64,SW,5,0,29.74,0.0,Fair
2017-01-20 19:44:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,7:44 PM,61,52,72,CALM,0,0,29.78,0.0,Fair
2017-01-20 20:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,61,52,72,CALM,0,0,29.79,0.0,Fair
2017-01-20 21:40:00,2017-1-20,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,59,52,77,CALM,0,0,29.79,0.0,Fair
2017-01-21 05:50:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,5:50 AM,54,46,77,CALM,0,0,29.81,0.0,Fair
2017-01-21 06:50:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,6:50 AM,52,46,82,NNE,6,0,29.83,0.0,Fair
2017-01-21 07:46:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,7:46 AM,54,46,77,CALM,0,0,29.86,0.0,Partly Cloudy
2017-01-21 08:44:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,8:44 AM,61,46,59,CALM,0,0,29.87,0.0,Partly Cloudy
2017-01-21 09:44:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,9:44 AM,66,46,49,CALM,0,0,29.9,0.0,Partly Cloudy
2017-01-21 10:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,10:40 AM,70,54,56,CALM,0,0,29.91,0.0,Fair
2017-01-21 11:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,11:40 AM,72,54,53,CALM,0,0,29.89,0.0,Fair
2017-01-21 12:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,12:40 PM,73,50,44,CALM,0,0,29.87,0.0,Fair
2017-01-21 13:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,1:40 PM,73,48,41,CALM,0,0,29.83,0.0,Fair
2017-01-21 14:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,2:40 PM,75,50,41,CALM,0,0,29.81,0.0,Fair
2017-01-21 15:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,3:40 PM,75,50,41,SSW,7,0,29.81,0.0,Fair
2017-01-21 16:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,75,52,44,WSW,8,0,29.81,0.0,Fair
2017-01-21 17:41:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,5:41 PM,72,54,53,SW,6,0,29.81,0.0,Fair
2017-01-21 18:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,6:40 PM,68,57,68,WSW,6,0,29.83,0.0,Fair
2017-01-21 19:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,7:40 PM,64,55,73,CALM,0,0,29.85,0.0,Fair
2017-01-21 20:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,63,55,77,CALM,0,0,29.87,0.0,Fair
2017-01-21 21:40:00,2017-1-21,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,61,55,82,CALM,0,0,29.88,0.0,Fair
2017-01-22 06:05:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,6:05 AM,54,50,88,CALM,0,0,29.86,0.0,Fair
2017-01-22 06:44:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,6:44 AM,54,50,88,CALM,0,0,29.87,0.0,Fair
2017-01-22 07:45:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,7:45 AM,55,52,88,CALM,0,0,29.9,0.0,Fair
2017-01-22 08:43:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,8:43 AM,61,50,68,NE,5,0,29.91,0.0,Fair
2017-01-22 09:51:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,9:51 AM,68,48,49,N,5,0,29.91,0.0,Fair
2017-01-22 10:45:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,10:45 AM,72,50,46,WNW,3,0,29.9,0.0,Fair
2017-01-22 11:42:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,11:42 AM,73,52,47,WNW,3,0,29.87,0.0,Fair
2017-01-22 12:41:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,12:41 PM,75,52,44,W,7,0,29.83,0.0,Fair
2017-01-22 13:44:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,1:44 PM,77,50,39,WSW,6,0,29.78,0.0,Fair
2017-01-22 14:47:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,2:47 PM,79,54,42,W,10,0,29.75,0.0,Fair
2017-01-22 15:40:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,3:40 PM,77,55,47,W,8,0,29.74,0.0,Fair
2017-01-22 16:40:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,75,55,50,WSW,14,0,29.74,0.0,Fair
2017-01-22 17:41:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,5:41 PM,72,57,60,WSW,12,0,29.75,0.0,Fair
2017-01-22 18:41:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,6:41 PM,68,57,68,WSW,7,0,29.76,0.0,Fair
2017-01-22 19:41:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,7:41 PM,64,57,77,CALM,0,0,29.78,0.0,Fair
2017-01-22 20:40:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,63,57,82,CALM,0,0,29.79,0.0,Fair
2017-01-22 21:40:00,2017-1-22,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,61,57,88,W,6,0,29.79,0.0,Fair
2017-01-23 06:10:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,6:10 AM,54,52,94,CALM,0,0,29.74,0.0,Fair
2017-01-23 06:44:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,6:44 AM,54,52,94,NW,3,0,29.75,0.0,Fair
2017-01-23 07:40:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,7:40 AM,55,52,88,CALM,0,0,29.76,0.0,Fair
2017-01-23 08:42:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,8:42 AM,61,52,72,N,5,0,29.76,0.0,Fair
2017-01-23 09:42:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,9:42 AM,70,52,53,N,6,0,29.76,0.0,Fair
2017-01-23 10:43:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,10:43 AM,75,52,44,NNW,3,0,29.73,0.0,Fair
2017-01-23 11:41:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,11:41 AM,81,50,34,NNW,3,0,29.69,0.0,Fair
2017-01-23 12:45:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,12:45 PM,82,52,35,NW,7,0,29.64,0.0,Fair
2017-01-23 13:43:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,1:43 PM,84,54,35,NW,5,0,29.6,0.0,Fair
2017-01-23 14:40:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,2:40 PM,86,55,35,WSW,9,0,29.57,0.0,Fair
2017-01-23 15:41:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,3:41 PM,86,57,37,WNW,14,0,29.56,0.0,Fair
2017-01-23 16:40:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,84,57,40,W,9,0,29.56,0.0,Fair
2017-01-23 17:40:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,5:40 PM,79,59,51,SSW,6,0,29.57,0.0,Fair
2017-01-23 18:42:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,6:42 PM,72,61,69,SSE,6,0,29.6,0.0,Fair
2017-01-23 19:41:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,7:41 PM,68,59,73,SSE,6,0,29.62,0.0,Fair
2017-01-23 20:41:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,8:41 PM,68,59,73,SE,7,0,29.65,0.0,Fair
2017-01-23 21:40:00,2017-1-23,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,66,61,83,SSE,9,0,29.67,0.0,Fair
2017-01-24 05:52:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,5:52 AM,63,61,94,CALM,0,0,29.75,0.0,Partly Cloudy
2017-01-24 06:43:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,6:43 AM,61,59,94,N,5,0,29.77,0.0,Mostly Cloudy
2017-01-24 07:05:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,7:05 AM,61,57,88,NNE,3,0,29.78,0.0,Mostly Cloudy
2017-01-24 07:53:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,7:53 AM,63,59,88,NE,6,0,29.79,0.0,Mostly Cloudy
2017-01-24 08:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,8:40 AM,66,61,83,NE,6,0,29.81,0.0,Mostly Cloudy
2017-01-24 09:41:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,9:41 AM,72,61,69,NNE,7,0,29.82,0.0,Mostly Cloudy
2017-01-24 10:41:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,10:41 AM,79,66,65,SSE,9,0,29.81,0.0,Partly Cloudy
2017-01-24 11:47:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,11:47 AM,82,66,58,S,7,0,29.79,0.0,Partly Cloudy
2017-01-24 12:43:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,12:43 PM,82,66,58,S,6,0,29.76,0.0,Mostly Cloudy
2017-01-24 13:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,1:40 PM,84,64,51,S,8,0,29.73,0.0,Mostly Cloudy
2017-01-24 14:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,2:40 PM,84,63,48,S,10,0,29.72,0.0,Partly Cloudy
2017-01-24 15:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,3:40 PM,82,64,54,S,9,0,29.72,0.0,Partly Cloudy
2017-01-24 16:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,79,64,61,S,6,0,29.72,0.0,Mostly Cloudy
2017-01-24 17:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,5:40 PM,75,64,69,SSW,7,0,29.73,0.0,Mostly Cloudy
2017-01-24 18:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,6:40 PM,73,66,78,SE,6,0,29.75,0.0,Cloudy
2017-01-24 19:40:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,7:40 PM,72,66,83,CALM,0,0,29.78,0.0,Cloudy
2017-01-24 20:41:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,8:41 PM,72,66,83,CALM,0,0,29.78,0.0,Cloudy
2017-01-24 21:41:00,2017-1-24,MMCL,Culiacan,Sinaloa,Mexico,9:41 PM,70,64,83,CALM,0,0,29.79,0.0,Mostly Cloudy
2017-01-25 05:57:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,5:57 AM,64,63,94,CALM,0,0,29.79,0.0,Partly Cloudy
2017-01-25 06:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,6:40 AM,66,64,94,CALM,0,0,29.79,0.0,Cloudy
2017-01-25 07:42:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,7:42 AM,66,64,94,CALM,0,0,29.83,0.0,Cloudy
2017-01-25 08:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,8:40 AM,68,64,88,WSW,5,0,29.86,0.0,Fog
2017-01-25 09:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,9:40 AM,70,66,88,CALM,0,0,29.87,0.0,Fog
2017-01-25 10:16:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,10:16 AM,72,66,83,CALM,0,0,29.88,0.0,Cloudy
2017-01-25 10:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,10:40 AM,73,66,78,CALM,0,0,29.87,0.0,Cloudy
2017-01-25 11:50:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,11:50 AM,73,66,78,CALM,0,0,29.87,0.0,Cloudy
2017-01-25 12:41:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,12:41 PM,77,63,61,SW,6,0,29.82,0.0,Cloudy
2017-01-25 13:43:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,1:43 PM,79,61,54,SW,7,0,29.8,0.0,Cloudy
2017-01-25 14:46:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,2:46 PM,79,61,54,SW,5,0,29.78,0.0,Mostly Cloudy
2017-01-25 15:42:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,3:42 PM,77,61,57,SW,7,0,29.78,0.0,Partly Cloudy
2017-01-25 16:50:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,4:50 PM,77,59,54,W,6,0,29.78,0.0,Mostly Cloudy
2017-01-25 17:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,5:40 PM,73,55,53,W,7,0,29.78,0.0,Partly Cloudy
2017-01-25 18:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,6:40 PM,70,54,56,W,6,0,29.8,0.0,Partly Cloudy
2017-01-25 19:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,7:40 PM,66,54,64,CALM,0,0,29.81,0.0,Partly Cloudy
2017-01-25 20:40:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,64,54,68,W,6,0,29.82,0.0,Partly Cloudy
2017-01-25 21:41:00,2017-1-25,MMCL,Culiacan,Sinaloa,Mexico,9:41 PM,63,54,72,CALM,0,0,29.85,0.0,Partly Cloudy
2017-01-26 06:10:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,6:10 AM,54,46,77,CALM,0,0,29.85,0.0,Cloudy
2017-01-26 06:44:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,6:44 AM,54,46,77,CALM,0,0,29.86,0.0,Mostly Cloudy
2017-01-26 07:42:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,7:42 AM,55,46,72,CALM,0,0,29.88,0.0,Cloudy
2017-01-26 08:49:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,8:49 AM,63,46,55,W,3,0,29.9,0.0,Partly Cloudy
2017-01-26 09:40:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,9:40 AM,66,48,52,CALM,0,0,29.91,0.0,Partly Cloudy
2017-01-26 10:43:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,10:43 AM,70,48,46,W,8,0,29.91,0.0,Partly Cloudy
2017-01-26 11:40:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,11:40 AM,73,50,44,NW,6,0,29.89,0.0,Partly Cloudy
2017-01-26 12:40:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,12:40 PM,75,50,41,W,6,0,29.85,0.0,Partly Cloudy
2017-01-26 13:47:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,1:47 PM,75,52,44,WNW,5,0,29.82,0.0,Partly Cloudy
2017-01-26 14:45:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,2:45 PM,77,50,39,WSW,8,0,29.78,0.0,Partly Cloudy
2017-01-26 15:53:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,3:53 PM,75,50,41,WSW,8,0,29.79,0.0,Fair
2017-01-26 16:40:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,75,50,41,WSW,6,0,29.79,0.0,Fair
2017-01-26 17:41:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,5:41 PM,70,50,49,W,7,0,29.79,0.0,Fair
2017-01-26 18:42:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,6:42 PM,66,52,60,W,6,0,29.8,0.0,Fair
2017-01-26 19:47:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,7:47 PM,63,54,72,CALM,0,0,29.81,0.0,Fair
2017-01-26 20:45:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,8:45 PM,63,54,72,CALM,0,0,29.82,0.0,Fair
2017-01-26 21:40:00,2017-1-26,MMCL,Culiacan,Sinaloa,Mexico,9:40 PM,59,54,82,CALM,0,0,29.82,0.0,Fair
2017-01-27 06:44:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,6:44 AM,50,46,87,CALM,0,0,29.83,0.0,Fair
2017-01-27 07:47:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,7:47 AM,54,48,82,CALM,0,0,29.86,0.0,Fair
2017-01-27 08:41:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,8:41 AM,59,50,72,CALM,0,0,29.88,0.0,Fair
2017-01-27 09:41:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,9:41 AM,66,48,52,CALM,0,0,29.89,0.0,Fair
2017-01-27 10:45:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,10:45 AM,68,48,49,CALM,0,0,29.88,0.0,Partly Cloudy
2017-01-27 11:43:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,11:43 AM,72,50,46,WSW,3,0,29.87,0.0,Mostly Cloudy
2017-01-27 12:40:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,12:40 PM,75,52,44,WSW,6,0,29.83,0.0,Mostly Cloudy
2017-01-27 13:40:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,1:40 PM,77,52,41,W,5,0,29.8,0.0,Mostly Cloudy
2017-01-27 14:40:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,2:40 PM,77,52,41,WSW,7,0,29.79,0.0,Cloudy
2017-01-27 15:41:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,3:41 PM,75,48,38,SW,7,0,29.78,0.0,Cloudy
2017-01-27 16:40:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,4:40 PM,73,48,41,WSW,6,0,29.78,0.0,Cloudy
2017-01-27 17:47:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,5:47 PM,70,45,40,W,7,0,29.79,0.0,Cloudy
2017-01-27 18:41:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,6:41 PM,66,45,46,CALM,0,0,29.79,0.0,Mostly Cloudy
2017-01-27 19:40:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,7:40 PM,63,46,55,CALM,0,0,29.81,0.0,Mostly Cloudy
2017-01-27 20:40:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,8:40 PM,63,43,48,CALM,0,0,29.82,0.0,Mostly Cloudy
2017-01-27 21:41:00,2017-1-27,MMCL,Culiacan,Sinaloa,Mexico,9:41 PM,61,43,52,W,5,0,29.82,0.0,Mostly Cloudy
2017-01-28 05:51:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,5:51 AM,50,45,82,CALM,0,0,29.8,0.0,Partly Cloudy
2017-01-28 06:50:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,6:50 AM,48,45,87,CALM,0,0,29.81,0.0,Mostly Cloudy
2017-01-28 07:43:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,7:43 AM,50,45,82,CALM,0,0,29.83,0.0,Mostly Cloudy
2017-01-28 08:43:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,8:43 AM,57,46,67,CALM,0,0,29.85,0.0,Mostly Cloudy
2017-01-28 09:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,9:40 AM,64,48,56,CALM,0,0,29.85,0.0,Mostly Cloudy
2017-01-28 10:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,10:40 AM,68,48,49,CALM,0,0,29.84,0.0,Mostly Cloudy
2017-01-28 11:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,11:40 AM,73,50,44,CALM,0,0,29.82,0.0,Mostly Cloudy
2017-01-28 12:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,12:40 PM,73,52,47,CALM,0,0,29.78,0.0,Mostly Cloudy
2017-01-28 13:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,1:40 PM,75,54,47,SSW,5,0,29.76,0.0,Mostly Cloudy
2017-01-28 14:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,2:40 PM,77,54,44,S,5,0,29.73,0.0,Mostly Cloudy
2017-01-28 15:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,3:40 PM,75,54,47,SW,7,0,29.73,0.0,Mostly Cloudy
2017-01-28 16:41:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,4:41 PM,77,54,44,SW,6,0,29.73,0.0,Mostly Cloudy
2017-01-28 17:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,5:40 PM,72,54,53,W,7,0,29.75,0.0,Mostly Cloudy
2017-01-28 18:40:00,2017-1-28,MMCL,Culiacan,Sinaloa,Mexico,6:40 PM,72,54,53,CALM,0,0,29.76,0.0,Mostly Cloudy
